time,2012 Denmark_HH80_SP400
05/11/2012 23.00,0.3702
06/11/2012 00.00,0.2003
06/11/2012 01.00,0.1892
06/11/2012 02.00,0.1752
06/11/2012 03.00,0.168
06/11/2012 04.00,0.1739
06/11/2012 05.00,0.1843
06/11/2012 06.00,0.1875
06/11/2012 07.00,0.204
06/11/2012 08.00,0.1201
06/11/2012 09.00,0.0938
06/11/2012 10.00,0.1523
06/11/2012 11.00,0.2209
06/11/2012 12.00,0.1993
06/11/2012 13.00,0.2007
06/11/2012 14.00,0.3136
06/11/2012 15.00,0.4759
06/11/2012 16.00,0.5391
06/11/2012 17.00,0.6462
06/11/2012 18.00,0.815
06/11/2012 19.00,0.8111
06/11/2012 20.00,0.8721
06/11/2012 21.00,0.8626
06/11/2012 22.00,0.786
06/11/2012 23.00,0.7934
07/11/2012 00.00,0.842
07/11/2012 01.00,0.8981
07/11/2012 02.00,0.8913
07/11/2012 03.00,0.7845
07/11/2012 04.00,0.7485
07/11/2012 05.00,0.7757
07/11/2012 06.00,0.7513
07/11/2012 07.00,0.739
07/11/2012 08.00,0.7767
07/11/2012 09.00,0.8267
07/11/2012 10.00,0.9028
07/11/2012 11.00,0.8011
07/11/2012 12.00,0.5854
07/11/2012 13.00,0.5978
07/11/2012 14.00,0.5679
07/11/2012 15.00,0.7061
07/11/2012 16.00,0.7432
07/11/2012 17.00,0.7359
07/11/2012 18.00,0.749
07/11/2012 19.00,0.5863
07/11/2012 20.00,0.5821
07/11/2012 21.00,0.6088
07/11/2012 22.00,0.4759
07/11/2012 23.00,0.3982
08/11/2012 00.00,0.3954
08/11/2012 01.00,0.3978
08/11/2012 02.00,0.4072
08/11/2012 03.00,0.4543
08/11/2012 04.00,0.4984
08/11/2012 05.00,0.4941
08/11/2012 06.00,0.5202
08/11/2012 07.00,0.476
08/11/2012 08.00,0.5216
08/11/2012 09.00,0.465
08/11/2012 10.00,0.3626
08/11/2012 11.00,0.1618
08/11/2012 12.00,0.1522
08/11/2012 13.00,0.2428
08/11/2012 14.00,0.3005
08/11/2012 15.00,0.2798
08/11/2012 16.00,0.2671
08/11/2012 17.00,0.2588
08/11/2012 18.00,0.2736
08/11/2012 19.00,0.2678
08/11/2012 20.00,0.2313
08/11/2012 21.00,0.2575
08/11/2012 22.00,0.256
08/11/2012 23.00,0.2133
09/11/2012 00.00,0.1872
09/11/2012 01.00,0.1861
09/11/2012 02.00,0.1423
09/11/2012 03.00,0.1427
09/11/2012 04.00,0.128
09/11/2012 05.00,0.1142
09/11/2012 06.00,0.0963
09/11/2012 07.00,0.0939
09/11/2012 08.00,0.0995
09/11/2012 09.00,0.1435
09/11/2012 10.00,0.1096
09/11/2012 11.00,0.0909
09/11/2012 12.00,0.1222
09/11/2012 13.00,0.1491
09/11/2012 14.00,0.2257
09/11/2012 15.00,0.3698
09/11/2012 16.00,0.5353
09/11/2012 17.00,0.6005
09/11/2012 18.00,0.5624
09/11/2012 19.00,0.5554
09/11/2012 20.00,0.5669
09/11/2012 21.00,0.5598
09/11/2012 22.00,0.6051
09/11/2012 23.00,0.5726
10/11/2012 00.00,0.3859
10/11/2012 01.00,0.4755
10/11/2012 02.00,0.5044
10/11/2012 03.00,0.5279
10/11/2012 04.00,0.6051
10/11/2012 05.00,0.6068
10/11/2012 06.00,0.4728
10/11/2012 07.00,0.3881
10/11/2012 08.00,0.3851
10/11/2012 09.00,0.3707
10/11/2012 10.00,0.3307
10/11/2012 11.00,0.2501
10/11/2012 12.00,0.2984
10/11/2012 13.00,0.2925
10/11/2012 14.00,0.2091
10/11/2012 15.00,0.1866
10/11/2012 16.00,0.1408
10/11/2012 17.00,0.2235
10/11/2012 18.00,0.2537
10/11/2012 19.00,0.1988
10/11/2012 20.00,0.2276
10/11/2012 21.00,0.2203
10/11/2012 22.00,0.1428
10/11/2012 23.00,0.1255
11/11/2012 00.00,0.6095
11/11/2012 01.00,0.5959
11/11/2012 02.00,0.5174
11/11/2012 03.00,0.5089
11/11/2012 04.00,0.5018
11/11/2012 05.00,0.5282
11/11/2012 06.00,0.661
11/11/2012 07.00,0.7327
11/11/2012 08.00,0.8428
11/11/2012 09.00,0.8989
11/11/2012 10.00,0.9332
11/11/2012 11.00,0.8953
11/11/2012 12.00,0.7241
11/11/2012 13.00,0.6509
11/11/2012 14.00,0.6862
11/11/2012 15.00,0.6461
11/11/2012 16.00,0.6573
11/11/2012 17.00,0.6731
11/11/2012 18.00,0.6879
11/11/2012 19.00,0.7113
11/11/2012 20.00,0.7076
11/11/2012 21.00,0.5474
11/11/2012 22.00,0.4185
11/11/2012 23.00,0.4009
12/11/2012 00.00,0.3262
12/11/2012 01.00,0.2557
12/11/2012 02.00,0.2543
12/11/2012 03.00,0.2503
12/11/2012 04.00,0.2615
12/11/2012 05.00,0.2379
12/11/2012 06.00,0.2901
12/11/2012 07.00,0.2641
12/11/2012 08.00,0.2028
12/11/2012 09.00,0.1639
12/11/2012 10.00,0.2099
12/11/2012 11.00,0.2034
12/11/2012 12.00,0.1415
12/11/2012 13.00,0.1103
12/11/2012 14.00,0.068
12/11/2012 15.00,0.0441
12/11/2012 16.00,0.0313
12/11/2012 17.00,0.0324
12/11/2012 18.00,0.0432
12/11/2012 19.00,0.0474
12/11/2012 20.00,0.0324
12/11/2012 21.00,0.0281
12/11/2012 22.00,0.0163
12/11/2012 23.00,0.0141
13/11/2012 00.00,0.1214
13/11/2012 01.00,0.1599
13/11/2012 02.00,0.1637
13/11/2012 03.00,0.1732
13/11/2012 04.00,0.1905
13/11/2012 05.00,0.1671
13/11/2012 06.00,0.181
13/11/2012 07.00,0.1628
13/11/2012 08.00,0.1741
13/11/2012 09.00,0.2367
13/11/2012 10.00,0.3921
13/11/2012 11.00,0.4999
13/11/2012 12.00,0.4755
13/11/2012 13.00,0.3782
13/11/2012 14.00,0.3217
13/11/2012 15.00,0.3411
13/11/2012 16.00,0.3252
13/11/2012 17.00,0.3586
13/11/2012 18.00,0.4078
13/11/2012 19.00,0.3966
13/11/2012 20.00,0.4072
13/11/2012 21.00,0.4269
13/11/2012 22.00,0.4375
13/11/2012 23.00,0.5559
14/11/2012 00.00,0.2383
14/11/2012 01.00,0.2451
14/11/2012 02.00,0.2051
14/11/2012 03.00,0.1988
14/11/2012 04.00,0.2365
14/11/2012 05.00,0.2485
14/11/2012 06.00,0.243
14/11/2012 07.00,0.2225
14/11/2012 08.00,0.2121
14/11/2012 09.00,0.1618
14/11/2012 10.00,0.1322
14/11/2012 11.00,0.1079
14/11/2012 12.00,0.1093
14/11/2012 13.00,0.0818
14/11/2012 14.00,0.0682
14/11/2012 15.00,0.0958
14/11/2012 16.00,0.1523
14/11/2012 17.00,0.1526
14/11/2012 18.00,0.1776
14/11/2012 19.00,0.1914
14/11/2012 20.00,0.1835
14/11/2012 21.00,0.2086
14/11/2012 22.00,0.2557
14/11/2012 23.00,0.249
15/11/2012 00.00,0.2098
15/11/2012 01.00,0.2368
15/11/2012 02.00,0.1982
15/11/2012 03.00,0.1926
15/11/2012 04.00,0.2127
15/11/2012 05.00,0.2549
15/11/2012 06.00,0.1777
15/11/2012 07.00,0.1495
15/11/2012 08.00,0.1159
15/11/2012 09.00,0.0801
15/11/2012 10.00,0.0319
15/11/2012 11.00,0.0202
15/11/2012 12.00,0.0227
15/11/2012 13.00,0.0168
15/11/2012 14.00,0.0091
15/11/2012 15.00,0.0087
15/11/2012 16.00,0.0031
15/11/2012 17.00,0.0015
15/11/2012 18.00,0.0003
15/11/2012 19.00,0.0016
15/11/2012 20.00,0.0022
15/11/2012 21.00,0.0025
15/11/2012 22.00,0.0002
15/11/2012 23.00,0.002
16/11/2012 00.00,0.0066
16/11/2012 01.00,0.0211
16/11/2012 02.00,0.0391
16/11/2012 03.00,0.0383
16/11/2012 04.00,0.0338
16/11/2012 05.00,0.0315
16/11/2012 06.00,0.0217
16/11/2012 07.00,0.022
16/11/2012 08.00,0.0279
16/11/2012 09.00,0.0296
16/11/2012 10.00,0.0482
16/11/2012 11.00,0.0561
16/11/2012 12.00,0.0526
16/11/2012 13.00,0.0429
16/11/2012 14.00,0.0282
16/11/2012 15.00,0.02
16/11/2012 16.00,0.023
16/11/2012 17.00,0.0251
16/11/2012 18.00,0.0303
16/11/2012 19.00,0.0407
16/11/2012 20.00,0.0385
16/11/2012 21.00,0.0401
16/11/2012 22.00,0.054
16/11/2012 23.00,0.0643
17/11/2012 00.00,0.1352
17/11/2012 01.00,0.1157
17/11/2012 02.00,0.1577
17/11/2012 03.00,0.1591
17/11/2012 04.00,0.137
17/11/2012 05.00,0.1586
17/11/2012 06.00,0.1554
17/11/2012 07.00,0.1626
17/11/2012 08.00,0.1765
17/11/2012 09.00,0.2012
17/11/2012 10.00,0.1834
17/11/2012 11.00,0.2235
17/11/2012 12.00,0.201
17/11/2012 13.00,0.1458
17/11/2012 14.00,0.0729
17/11/2012 15.00,0.073
17/11/2012 16.00,0.0654
17/11/2012 17.00,0.0749
17/11/2012 18.00,0.0966
17/11/2012 19.00,0.1035
17/11/2012 20.00,0.1113
17/11/2012 21.00,0.0752
17/11/2012 22.00,0.0502
17/11/2012 23.00,0.0514
18/11/2012 00.00,0.2038
18/11/2012 01.00,0.206
18/11/2012 02.00,0.201
18/11/2012 03.00,0.2018
18/11/2012 04.00,0.1714
18/11/2012 05.00,0.1534
18/11/2012 06.00,0.1887
18/11/2012 07.00,0.1759
18/11/2012 08.00,0.1459
18/11/2012 09.00,0.1039
18/11/2012 10.00,0.1889
18/11/2012 11.00,0.251
18/11/2012 12.00,0.1771
18/11/2012 13.00,0.1312
18/11/2012 14.00,0.1034
18/11/2012 15.00,0.0614
18/11/2012 16.00,0.0668
18/11/2012 17.00,0.0673
18/11/2012 18.00,0.0759
18/11/2012 19.00,0.0886
18/11/2012 20.00,0.073
18/11/2012 21.00,0.0698
18/11/2012 22.00,0.0466
18/11/2012 23.00,0.0324
19/11/2012 00.00,0.0169
19/11/2012 01.00,0.0126
19/11/2012 02.00,0.0135
19/11/2012 03.00,0.0177
19/11/2012 04.00,0.0204
19/11/2012 05.00,0.0233
19/11/2012 06.00,0.0365
19/11/2012 07.00,0.0509
19/11/2012 08.00,0.0498
19/11/2012 09.00,0.0475
19/11/2012 10.00,0.0958
19/11/2012 11.00,0.1036
19/11/2012 12.00,0.1069
19/11/2012 13.00,0.0893
19/11/2012 14.00,0.1605
19/11/2012 15.00,0.256
19/11/2012 16.00,0.3211
19/11/2012 17.00,0.4002
19/11/2012 18.00,0.4847
19/11/2012 19.00,0.5608
19/11/2012 20.00,0.4884
19/11/2012 21.00,0.3811
19/11/2012 22.00,0.3298
19/11/2012 23.00,0.295
20/11/2012 00.00,0.3323
20/11/2012 01.00,0.304
20/11/2012 02.00,0.3103
20/11/2012 03.00,0.3469
20/11/2012 04.00,0.4186
20/11/2012 05.00,0.4156
20/11/2012 06.00,0.4161
20/11/2012 07.00,0.482
20/11/2012 08.00,0.5252
20/11/2012 09.00,0.6172
20/11/2012 10.00,0.4199
20/11/2012 11.00,0.3857
20/11/2012 12.00,0.333
20/11/2012 13.00,0.2722
20/11/2012 14.00,0.2591
20/11/2012 15.00,0.3486
20/11/2012 16.00,0.334
20/11/2012 17.00,0.3389
20/11/2012 18.00,0.4095
20/11/2012 19.00,0.4415
20/11/2012 20.00,0.555
20/11/2012 21.00,0.71
20/11/2012 22.00,0.7979
20/11/2012 23.00,0.833
21/11/2012 00.00,0.6979
21/11/2012 01.00,0.669
21/11/2012 02.00,0.564
21/11/2012 03.00,0.5543
21/11/2012 04.00,0.6285
21/11/2012 05.00,0.662
21/11/2012 06.00,0.6635
21/11/2012 07.00,0.5626
21/11/2012 08.00,0.5842
21/11/2012 09.00,0.785
21/11/2012 10.00,0.7096
21/11/2012 11.00,0.8313
21/11/2012 12.00,0.8759
21/11/2012 13.00,0.8693
21/11/2012 14.00,0.7646
21/11/2012 15.00,0.7322
21/11/2012 16.00,0.7969
21/11/2012 17.00,0.8858
21/11/2012 18.00,0.9348
21/11/2012 19.00,0.9381
21/11/2012 20.00,0.9202
21/11/2012 21.00,0.9238
21/11/2012 22.00,0.9056
21/11/2012 23.00,0.9139
22/11/2012 00.00,0.2739
22/11/2012 01.00,0.2648
22/11/2012 02.00,0.2322
22/11/2012 03.00,0.2105
22/11/2012 04.00,0.1595
22/11/2012 05.00,0.1603
22/11/2012 06.00,0.182
22/11/2012 07.00,0.1959
22/11/2012 08.00,0.1815
22/11/2012 09.00,0.249
22/11/2012 10.00,0.3745
22/11/2012 11.00,0.2877
22/11/2012 12.00,0.1842
22/11/2012 13.00,0.1497
22/11/2012 14.00,0.1203
22/11/2012 15.00,0.0869
22/11/2012 16.00,0.0649
22/11/2012 17.00,0.0444
22/11/2012 18.00,0.0391
22/11/2012 19.00,0.0243
22/11/2012 20.00,0.0107
22/11/2012 21.00,0.0061
22/11/2012 22.00,0.0128
22/11/2012 23.00,0.0121
23/11/2012 00.00,0.4034
23/11/2012 01.00,0.4111
23/11/2012 02.00,0.3482
23/11/2012 03.00,0.3286
23/11/2012 04.00,0.3668
23/11/2012 05.00,0.4273
23/11/2012 06.00,0.4796
23/11/2012 07.00,0.4672
23/11/2012 08.00,0.4394
23/11/2012 09.00,0.3873
23/11/2012 10.00,0.3295
23/11/2012 11.00,0.336
23/11/2012 12.00,0.3078
23/11/2012 13.00,0.3523
23/11/2012 14.00,0.3539
23/11/2012 15.00,0.3687
23/11/2012 16.00,0.3375
23/11/2012 17.00,0.2993
23/11/2012 18.00,0.2373
23/11/2012 19.00,0.1731
23/11/2012 20.00,0.1105
23/11/2012 21.00,0.0907
23/11/2012 22.00,0.0717
23/11/2012 23.00,0.086
24/11/2012 00.00,0.252
24/11/2012 01.00,0.2573
24/11/2012 02.00,0.2413
24/11/2012 03.00,0.236
24/11/2012 04.00,0.1827
24/11/2012 05.00,0.1922
24/11/2012 06.00,0.2255
24/11/2012 07.00,0.197
24/11/2012 08.00,0.2133
24/11/2012 09.00,0.2227
24/11/2012 10.00,0.2804
24/11/2012 11.00,0.334
24/11/2012 12.00,0.3595
24/11/2012 13.00,0.3035
24/11/2012 14.00,0.2476
24/11/2012 15.00,0.2123
24/11/2012 16.00,0.1441
24/11/2012 17.00,0.1217
24/11/2012 18.00,0.1317
24/11/2012 19.00,0.1532
24/11/2012 20.00,0.2236
24/11/2012 21.00,0.2106
24/11/2012 22.00,0.1865
24/11/2012 23.00,0.227
25/11/2012 00.00,0.0406
25/11/2012 01.00,0.0732
25/11/2012 02.00,0.1364
25/11/2012 03.00,0.2292
25/11/2012 04.00,0.2591
25/11/2012 05.00,0.2695
25/11/2012 06.00,0.3872
25/11/2012 07.00,0.636
25/11/2012 08.00,0.7307
25/11/2012 09.00,0.8019
25/11/2012 10.00,0.8114
25/11/2012 11.00,0.7627
25/11/2012 12.00,0.5859
25/11/2012 13.00,0.3427
25/11/2012 14.00,0.1505
25/11/2012 15.00,0.1066
25/11/2012 16.00,0.1354
25/11/2012 17.00,0.1658
25/11/2012 18.00,0.1622
25/11/2012 19.00,0.2691
25/11/2012 20.00,0.3796
25/11/2012 21.00,0.431
25/11/2012 22.00,0.4007
25/11/2012 23.00,0.3956
26/11/2012 00.00,0.9496
26/11/2012 01.00,0.9496
26/11/2012 02.00,0.9494
26/11/2012 03.00,0.949
26/11/2012 04.00,0.9477
26/11/2012 05.00,0.9476
26/11/2012 06.00,0.9473
26/11/2012 07.00,0.9416
26/11/2012 08.00,0.9353
26/11/2012 09.00,0.9381
26/11/2012 10.00,0.9148
26/11/2012 11.00,0.9225
26/11/2012 12.00,0.9051
26/11/2012 13.00,0.7939
26/11/2012 14.00,0.6176
26/11/2012 15.00,0.5308
26/11/2012 16.00,0.595
26/11/2012 17.00,0.4098
26/11/2012 18.00,0.3017
26/11/2012 19.00,0.4223
26/11/2012 20.00,0.4488
26/11/2012 21.00,0.4897
26/11/2012 22.00,0.3263
26/11/2012 23.00,0.2611
27/11/2012 00.00,0.0091
27/11/2012 01.00,0.0149
27/11/2012 02.00,0.0339
27/11/2012 03.00,0.0473
27/11/2012 04.00,0.0323
27/11/2012 05.00,0.0251
27/11/2012 06.00,0.0145
27/11/2012 07.00,0.0097
27/11/2012 08.00,0.0093
27/11/2012 09.00,0.0101
27/11/2012 10.00,0.0027
27/11/2012 11.00,0.0013
27/11/2012 12.00,0.0004
27/11/2012 13.00,0.0002
27/11/2012 14.00,0.0015
27/11/2012 15.00,0.0031
27/11/2012 16.00,0.0002
27/11/2012 17.00,0.0001
27/11/2012 18.00,0
27/11/2012 19.00,0
27/11/2012 20.00,0.0001
27/11/2012 21.00,0.0002
27/11/2012 22.00,0.0002
27/11/2012 23.00,0.0034
28/11/2012 00.00,0
28/11/2012 01.00,0
28/11/2012 02.00,0
28/11/2012 03.00,0
28/11/2012 04.00,0
28/11/2012 05.00,0
28/11/2012 06.00,0
28/11/2012 07.00,0
28/11/2012 08.00,0
28/11/2012 09.00,0
28/11/2012 10.00,0
28/11/2012 11.00,0
28/11/2012 12.00,0
28/11/2012 13.00,0
28/11/2012 14.00,0
28/11/2012 15.00,0
28/11/2012 16.00,0
28/11/2012 17.00,0
28/11/2012 18.00,0
28/11/2012 19.00,0
28/11/2012 20.00,0
28/11/2012 21.00,0
28/11/2012 22.00,0
28/11/2012 23.00,0
29/11/2012 00.00,0.3005
29/11/2012 01.00,0.368
29/11/2012 02.00,0.4347
29/11/2012 03.00,0.5158
29/11/2012 04.00,0.5828
29/11/2012 05.00,0.6897
29/11/2012 06.00,0.7434
29/11/2012 07.00,0.7734
29/11/2012 08.00,0.807
29/11/2012 09.00,0.7718
29/11/2012 10.00,0.7918
29/11/2012 11.00,0.8114
29/11/2012 12.00,0.861
29/11/2012 13.00,0.88
29/11/2012 14.00,0.8523
29/11/2012 15.00,0.8305
29/11/2012 16.00,0.8191
29/11/2012 17.00,0.8147
29/11/2012 18.00,0.7777
29/11/2012 19.00,0.7315
29/11/2012 20.00,0.6815
29/11/2012 21.00,0.576
29/11/2012 22.00,0.4046
29/11/2012 23.00,0.4823
30/11/2012 00.00,0.1586
30/11/2012 01.00,0.1866
30/11/2012 02.00,0.1559
30/11/2012 03.00,0.1062
30/11/2012 04.00,0.0798
30/11/2012 05.00,0.0643
30/11/2012 06.00,0.0682
30/11/2012 07.00,0.0886
30/11/2012 08.00,0.0913
30/11/2012 09.00,0.0674
30/11/2012 10.00,0.0399
30/11/2012 11.00,0.0636
30/11/2012 12.00,0.087
30/11/2012 13.00,0.0823
30/11/2012 14.00,0.0913
30/11/2012 15.00,0.118
30/11/2012 16.00,0.1003
30/11/2012 17.00,0.0818
30/11/2012 18.00,0.0653
30/11/2012 19.00,0.0502
30/11/2012 20.00,0.0638
30/11/2012 21.00,0.066
30/11/2012 22.00,0.04
30/11/2012 23.00,0.0555
01/12/2012 00.00,0.1547
01/12/2012 01.00,0.1361
01/12/2012 02.00,0.135
01/12/2012 03.00,0.1524
01/12/2012 04.00,0.1533
01/12/2012 05.00,0.1264
01/12/2012 06.00,0.0983
01/12/2012 07.00,0.0725
01/12/2012 08.00,0.0623
01/12/2012 09.00,0.0295
01/12/2012 10.00,0.0067
01/12/2012 11.00,0.0026
01/12/2012 12.00,0.0002
01/12/2012 13.00,0.0002
01/12/2012 14.00,0.0149
01/12/2012 15.00,0.049
01/12/2012 16.00,0.1122
01/12/2012 17.00,0.2811
01/12/2012 18.00,0.4173
01/12/2012 19.00,0.454
01/12/2012 20.00,0.456
01/12/2012 21.00,0.4116
01/12/2012 22.00,0.4742
01/12/2012 23.00,0.3287
02/12/2012 00.00,0.0108
02/12/2012 01.00,0.0237
02/12/2012 02.00,0.0597
02/12/2012 03.00,0.1703
02/12/2012 04.00,0.2729
02/12/2012 05.00,0.2697
02/12/2012 06.00,0.2194
02/12/2012 07.00,0.2011
02/12/2012 08.00,0.1977
02/12/2012 09.00,0.1605
02/12/2012 10.00,0.1528
02/12/2012 11.00,0.1202
02/12/2012 12.00,0.0845
02/12/2012 13.00,0.115
02/12/2012 14.00,0.1289
02/12/2012 15.00,0.1171
02/12/2012 16.00,0.1386
02/12/2012 17.00,0.1506
02/12/2012 18.00,0.1255
02/12/2012 19.00,0.082
02/12/2012 20.00,0.049
02/12/2012 21.00,0.0415
02/12/2012 22.00,0.017
02/12/2012 23.00,0.0128
03/12/2012 00.00,0
03/12/2012 01.00,0
03/12/2012 02.00,0
03/12/2012 03.00,0
03/12/2012 04.00,0
03/12/2012 05.00,0
03/12/2012 06.00,0.0001
03/12/2012 07.00,0.0002
03/12/2012 08.00,0.0054
03/12/2012 09.00,0.0182
03/12/2012 10.00,0.0441
03/12/2012 11.00,0.0464
03/12/2012 12.00,0.0597
03/12/2012 13.00,0.0524
03/12/2012 14.00,0.0384
03/12/2012 15.00,0.0148
03/12/2012 16.00,0.0056
03/12/2012 17.00,0.0009
03/12/2012 18.00,0.0001
03/12/2012 19.00,0.0001
03/12/2012 20.00,0.0001
03/12/2012 21.00,0.0001
03/12/2012 22.00,0.0001
03/12/2012 23.00,0.0001
04/12/2012 00.00,0.2176
04/12/2012 01.00,0.2832
04/12/2012 02.00,0.2803
04/12/2012 03.00,0.2814
04/12/2012 04.00,0.3297
04/12/2012 05.00,0.3679
04/12/2012 06.00,0.302
04/12/2012 07.00,0.2606
04/12/2012 08.00,0.2264
04/12/2012 09.00,0.2063
04/12/2012 10.00,0.2057
04/12/2012 11.00,0.238
04/12/2012 12.00,0.2438
04/12/2012 13.00,0.2334
04/12/2012 14.00,0.261
04/12/2012 15.00,0.3058
04/12/2012 16.00,0.3765
04/12/2012 17.00,0.4227
04/12/2012 18.00,0.4087
04/12/2012 19.00,0.4437
04/12/2012 20.00,0.4823
04/12/2012 21.00,0.4483
04/12/2012 22.00,0.5183
04/12/2012 23.00,0.4699
05/12/2012 00.00,0.1465
05/12/2012 01.00,0.1297
05/12/2012 02.00,0.1246
05/12/2012 03.00,0.1452
05/12/2012 04.00,0.1724
05/12/2012 05.00,0.2813
05/12/2012 06.00,0.4578
05/12/2012 07.00,0.572
05/12/2012 08.00,0.5242
05/12/2012 09.00,0.4446
05/12/2012 10.00,0.2911
05/12/2012 11.00,0.37
05/12/2012 12.00,0.2617
05/12/2012 13.00,0.2108
05/12/2012 14.00,0.1567
05/12/2012 15.00,0.1029
05/12/2012 16.00,0.0918
05/12/2012 17.00,0.0786
05/12/2012 18.00,0.0514
05/12/2012 19.00,0.0432
05/12/2012 20.00,0.0233
05/12/2012 21.00,0.0159
05/12/2012 22.00,0.0126
05/12/2012 23.00,0.0167
06/12/2012 00.00,0.0387
06/12/2012 01.00,0.0627
06/12/2012 02.00,0.0964
06/12/2012 03.00,0.121
06/12/2012 04.00,0.1266
06/12/2012 05.00,0.1369
06/12/2012 06.00,0.1556
06/12/2012 07.00,0.1898
06/12/2012 08.00,0.2145
06/12/2012 09.00,0.2105
06/12/2012 10.00,0.2524
06/12/2012 11.00,0.3651
06/12/2012 12.00,0.2832
06/12/2012 13.00,0.1747
06/12/2012 14.00,0.2084
06/12/2012 15.00,0.1586
06/12/2012 16.00,0.095
06/12/2012 17.00,0.0276
06/12/2012 18.00,0.0136
06/12/2012 19.00,0.0229
06/12/2012 20.00,0.022
06/12/2012 21.00,0.0276
06/12/2012 22.00,0.0424
06/12/2012 23.00,0.0537
07/12/2012 00.00,0.1982
07/12/2012 01.00,0.2291
07/12/2012 02.00,0.2229
07/12/2012 03.00,0.2158
07/12/2012 04.00,0.1801
07/12/2012 05.00,0.1751
07/12/2012 06.00,0.1311
07/12/2012 07.00,0.0612
07/12/2012 08.00,0.0528
07/12/2012 09.00,0.0499
07/12/2012 10.00,0.0425
07/12/2012 11.00,0.0499
07/12/2012 12.00,0.0207
07/12/2012 13.00,0.0074
07/12/2012 14.00,0.003
07/12/2012 15.00,0.0029
07/12/2012 16.00,0.0042
07/12/2012 17.00,0.0043
07/12/2012 18.00,0.0036
07/12/2012 19.00,0.0001
07/12/2012 20.00,0.0001
07/12/2012 21.00,0.0023
07/12/2012 22.00,0.0089
07/12/2012 23.00,0.0409
08/12/2012 00.00,0.0246
08/12/2012 01.00,0.0507
08/12/2012 02.00,0.015
08/12/2012 03.00,0.0025
08/12/2012 04.00,0.0002
08/12/2012 05.00,0.0016
08/12/2012 06.00,0.0115
08/12/2012 07.00,0.0115
08/12/2012 08.00,0.0029
08/12/2012 09.00,0
08/12/2012 10.00,0
08/12/2012 11.00,0
08/12/2012 12.00,0
08/12/2012 13.00,0
08/12/2012 14.00,0
08/12/2012 15.00,0
08/12/2012 16.00,0
08/12/2012 17.00,0
08/12/2012 18.00,0
08/12/2012 19.00,0
08/12/2012 20.00,0
08/12/2012 21.00,0
08/12/2012 22.00,0
08/12/2012 23.00,0.0001
09/12/2012 00.00,0.0365
09/12/2012 01.00,0.0617
09/12/2012 02.00,0.123
09/12/2012 03.00,0.1588
09/12/2012 04.00,0.2945
09/12/2012 05.00,0.4568
09/12/2012 06.00,0.5407
09/12/2012 07.00,0.5693
09/12/2012 08.00,0.5993
09/12/2012 09.00,0.5614
09/12/2012 10.00,0.4936
09/12/2012 11.00,0.4411
09/12/2012 12.00,0.2697
09/12/2012 13.00,0.1259
09/12/2012 14.00,0.0517
09/12/2012 15.00,0.0279
09/12/2012 16.00,0.0105
09/12/2012 17.00,0.0088
09/12/2012 18.00,0.0183
09/12/2012 19.00,0.0366
09/12/2012 20.00,0.0545
09/12/2012 21.00,0.1096
09/12/2012 22.00,0.2364
09/12/2012 23.00,0.3087
10/12/2012 00.00,0.7774
10/12/2012 01.00,0.6704
10/12/2012 02.00,0.6691
10/12/2012 03.00,0.7792
10/12/2012 04.00,0.7977
10/12/2012 05.00,0.7327
10/12/2012 06.00,0.7129
10/12/2012 07.00,0.7056
10/12/2012 08.00,0.7219
10/12/2012 09.00,0.7475
10/12/2012 10.00,0.8097
10/12/2012 11.00,0.7819
10/12/2012 12.00,0.7636
10/12/2012 13.00,0.7451
10/12/2012 14.00,0.7056
10/12/2012 15.00,0.7353
10/12/2012 16.00,0.6893
10/12/2012 17.00,0.6286
10/12/2012 18.00,0.5354
10/12/2012 19.00,0.4817
10/12/2012 20.00,0.4847
10/12/2012 21.00,0.4354
10/12/2012 22.00,0.5493
10/12/2012 23.00,0.6728
11/12/2012 00.00,0.3993
11/12/2012 01.00,0.3011
11/12/2012 02.00,0.2981
11/12/2012 03.00,0.3063
11/12/2012 04.00,0.2869
11/12/2012 05.00,0.2762
11/12/2012 06.00,0.2953
11/12/2012 07.00,0.2985
11/12/2012 08.00,0.3089
11/12/2012 09.00,0.3792
11/12/2012 10.00,0.3
11/12/2012 11.00,0.3144
11/12/2012 12.00,0.3262
11/12/2012 13.00,0.301
11/12/2012 14.00,0.3022
11/12/2012 15.00,0.2578
11/12/2012 16.00,0.1785
11/12/2012 17.00,0.1516
11/12/2012 18.00,0.1236
11/12/2012 19.00,0.0778
11/12/2012 20.00,0.1
11/12/2012 21.00,0.1305
11/12/2012 22.00,0.1751
11/12/2012 23.00,0.1911
12/12/2012 00.00,0.3297
12/12/2012 01.00,0.3172
12/12/2012 02.00,0.3174
12/12/2012 03.00,0.2628
12/12/2012 04.00,0.2251
12/12/2012 05.00,0.1638
12/12/2012 06.00,0.108
12/12/2012 07.00,0.0627
12/12/2012 08.00,0.0479
12/12/2012 09.00,0.0242
12/12/2012 10.00,0.0118
12/12/2012 11.00,0.0094
12/12/2012 12.00,0.0205
12/12/2012 13.00,0.0241
12/12/2012 14.00,0.0231
12/12/2012 15.00,0.0167
12/12/2012 16.00,0.0131
12/12/2012 17.00,0.0238
12/12/2012 18.00,0.0551
12/12/2012 19.00,0.072
12/12/2012 20.00,0.0752
12/12/2012 21.00,0.0932
