Timestep,2025 - base case,2030 - base case,2035 - base case,2040 - base case,2050 - base case,2025 - re delay,2030 - re delay,2035 - re delay,2040 - re delay,2050 -re delay,2025 - ptx delay,2030 - ptx delays,2035 - ptx delay,2040 - ptx delay,2050 - ptx delay
S51-T036,60.76093501,54.93833458,37.33013198,58.38852455,49.78650809,115.452976,107.3686661,109.5386998,105.1813362,114.8745269,57.61305842,4.192870888,3.245889901,26.41400362,12.1108009
S51-T037,60.51269524,54.93833458,37.321662,58.38852455,49.78650809,115.452976,107.3686661,107.6441633,105.1813362,114.8745269,57.37767935,4.192870888,3.245889901,26.41400362,12.09638644
S51-T038,60.76093501,54.88320902,37.36279237,58.38852455,49.78650809,115.5702364,107.3686661,109.5386998,105.1813362,114.8745269,57.61305842,4.192870888,3.245889901,26.52235961,12.1108009
S51-T039,61.39173413,54.88320902,39.27050193,58.38852455,49.88602955,115.5702364,109.9828088,109.5386998,107.0807959,114.8745269,58.21118116,4.192870888,4.507270889,27.51773404,12.22410575
S51-T040,62.03613932,54.93833458,61.2191622,61.02942847,51.60161205,115.6846038,110.289989,109.9741253,107.5109428,115.8863794,58.82219749,14.36516742,12.52320695,28.24292077,12.24766585
S51-T041,77.27650688,55.06821264,61.33419255,61.15043654,57.04019744,115.802099,110.289989,110.0889792,107.8748909,117.798516,73.73820215,14.36516742,14.79007947,28.35944117,14.22723531
S51-T042,77.43924766,55.84398739,61.39236484,61.15043654,58.43349555,119.8037193,110.4005768,112.1777742,108.0940289,117.798516,74.04187579,14.36516742,14.80385548,29.12817917,30.44339826
S51-T043,77.43713414,62.7764818,61.39236484,61.15043654,58.43349555,119.8037193,110.5112753,112.2902517,109.1865025,117.798516,74.039855,14.7685209,14.80385548,29.12817917,30.47916931
S51-T044,77.76472842,62.91500665,61.39745124,61.15043654,60.14379945,119.8037193,110.5112753,112.2902517,109.1865025,118.1413831,74.50238173,14.78562627,14.80385548,29.12817917,30.5098664
S51-T045,77.76472842,62.91500665,61.39236484,61.15043654,60.14379945,119.6837284,110.5112753,112.2902517,109.1865025,118.6747406,74.67034258,14.7873173,14.80385548,29.12817917,30.5098664
S51-T046,77.84275841,62.91500665,61.45400607,61.2118356,60.14379945,117.6872849,110.5112753,112.2902517,109.2959857,118.7937215,74.74527508,14.80230684,14.80385548,29.12817917,30.5098664
S51-T047,77.9208665,63.04140068,61.45400607,61.2118356,60.14379945,119.6837284,110.5112753,112.2902517,109.2959857,118.7937215,74.82028259,14.81731137,14.80385548,29.12817917,30.5098664
S51-T048,77.84275841,63.04140068,61.33419255,61.2118356,60.14379945,115.9182045,110.5112753,110.0889792,109.2959857,118.7058452,74.74527508,14.81731137,14.79007947,29.12817917,30.5098664
S51-T049,77.84275841,63.04140068,61.33419255,61.08909887,60.14379945,115.9182045,110.4163901,110.0889792,107.8775747,117.5626625,74.67034258,14.79577026,14.7888644,28.38801641,30.5098664
S51-T050,77.76472842,63.04140068,60.97440481,60.80508044,57.04019744,109.0035804,110.289989,109.8685371,107.4032447,116.0025692,68.50834234,14.36516742,14.72855036,28.21449062,12.21039846
S51-T051,70.70853808,55.0487513,61.03512719,60.62349908,49.885454,108.6763354,109.652645,109.7584813,107.2898023,115.104996,66.21155159,14.36516742,14.74348106,28.18558742,12.18561561
S51-T052,75.5745728,53.61130735,61.09641083,60.74408813,49.83653185,105.7974668,109.7274554,109.7584813,107.2898023,115.0115235,68.50834234,14.72045049,14.74348106,28.20315425,12.1333111
S51-T053,77.76472842,54.77312321,61.09691181,60.80450546,49.885454,105.6914821,109.7544253,109.7631403,107.2956542,115.104996,73.72567024,14.75031063,14.77388831,28.23157305,12.19800084
S51-T054,77.76472842,54.88320902,61.2191622,60.80629673,49.88602955,105.9035576,109.8374801,110.0889792,107.3973869,115.104996,74.67034258,14.76581925,14.77388831,28.24292077,12.19800084
S51-T055,77.9208665,62.43478837,61.2191622,60.8661338,53.26910796,105.9035576,110.289989,110.0889792,107.4032447,116.0025692,74.74527508,14.7685209,14.79007947,28.27137938,12.63010778
S51-T056,77.9208665,62.7764818,61.27267113,60.98842393,55.8523028,115.5702364,110.5112753,110.0889792,107.6187488,117.9114294,74.82028259,14.78562627,14.79007947,28.31700025,12.74161052
S51-T057,81.8247426,64.61390748,61.33419255,61.15043654,58.02695139,115.802099,110.5112753,110.8282987,107.8775747,118.1584992,78.68002407,14.80230684,14.79007947,29.06957767,14.77645459
S51-T058,84.29406353,64.61390748,61.33419255,61.15043654,56.52637535,117.0990899,112.6277097,110.820137,108.0940289,118.2353097,78.83799549,14.80230684,14.79007947,28.35944117,14.54945647
S51-T059,96.15946449,64.61390748,61.33419255,61.15043654,53.89777565,117.2164936,112.2979874,110.5982333,107.8775747,116.1188753,94.38448937,14.7873173,14.79007947,28.35944117,12.31002727
S51-T060,96.3524473,62.76868022,61.2191622,61.15043654,53.84369065,116.9818036,110.289989,110.0889792,107.8775747,115.9948662,94.5739169,14.78562627,14.76724988,28.35944117,12.28504526
S51-T061,96.15946449,62.64283136,61.21121123,61.02782255,53.78965973,115.802099,110.2212305,109.7584813,107.8775747,115.9948662,94.38448937,14.36516742,14.76013984,28.30792046,12.27257299
S51-T062,95.96686745,62.510894,61.09641083,60.90545366,53.73568284,115.5702364,109.9890843,109.7584813,107.6459906,115.9948662,94.19544051,12.61994403,12.15707846,28.24292077,12.27257299
S51-T063,95.40674518,62.12022389,61.09641083,60.68315682,53.78965973,115.5702364,109.3016902,109.7584813,107.1881713,115.9948662,93.64565731,12.54107488,8.086295203,28.21449062,12.27257299
S51-T064,95.16425506,62.510894,60.97390484,61.15043654,68.59104629,115.5702364,109.9890843,109.8685371,107.8775747,116.2653396,93.09587411,12.61994403,12.15707846,28.30237638,12.61894754
S51-T065,95.88077096,64.48437001,61.45400607,61.15043654,68.65989341,117.3340149,110.5112753,110.0889792,108.8587093,118.7058452,92.63864219,14.78562627,14.76013984,29.18689805,14.48506287
S51-T066,77.76472842,64.48437001,61.45400607,61.15043654,68.65989341,117.4516537,112.5232957,112.1777742,109.1865025,118.7937215,74.67034258,14.7873173,14.7888644,29.18689805,14.49974985
S51-T067,77.76472842,64.35509149,61.45400607,61.15043654,68.65989341,115.802099,110.5112753,112.1777742,108.9177089,118.7937215,74.67034258,14.7873173,14.76724988,29.18689805,22.96656843
S51-T068,77.76472842,62.7764818,61.45400607,61.15043654,68.65989341,115.6861097,110.5112753,112.1777742,108.0940289,118.7937215,74.67034258,14.7873173,14.79007947,29.18689805,23.07787404
S51-T069,77.76472842,62.7764818,61.33419255,61.15043654,68.65989341,115.5702364,110.5112753,110.4158745,107.9830612,118.7937215,74.67034258,14.79847732,14.79007947,29.18689805,22.96656843
S51-T070,77.76472842,62.7764818,61.33419255,61.15043654,68.65989341,115.5702364,110.5112753,110.0889792,107.8775861,118.8248573,74.67034258,14.79847732,14.79007947,28.5955334,22.96656843
S51-T071,77.76472842,62.7764818,61.27267113,61.15043654,68.39367527,115.5702364,110.5112753,110.0889792,107.8775747,116.4103341,74.67034258,14.79847732,14.79007947,28.35944117,22.87751838
S51-T072,77.76472842,62.7764818,61.33419255,61.15043654,68.52576787,115.5702364,110.5112753,110.0889792,107.8775747,116.0884442,74.67034258,14.78562627,14.7888644,28.30792046,12.27257299
S51-T073,77.76472842,62.7764818,61.09641083,60.92724828,68.39164234,115.5668024,110.4005768,110.0889792,107.7207873,115.9948662,74.67034258,14.7685209,14.76724988,28.24292077,12.24605216
S51-T074,77.76472842,62.70572431,61.09641083,60.8661338,50.08624645,108.9233824,109.8374801,110.0889792,107.5109428,115.9948662,74.67034258,14.76581925,14.76724988,28.24292077,12.19800084
S51-T075,71.35889248,54.88320902,61.09641083,60.68315682,49.88602955,108.6763354,107.3686661,110.0889792,107.4032447,115.1268376,68.50834234,14.36516742,14.75835394,28.17355123,12.14564397
S51-T076,69.01902879,53.70690401,56.24581146,60.56040476,49.88602955,105.7974668,107.3686661,109.6485356,107.2956542,114.9925645,64.21741705,5.805102322,3.249326454,28.14640188,12.14564397
S51-T077,61.14840739,53.66515973,44.61194355,59.4115069,49.88602955,105.6914821,107.3686661,109.6485356,107.2956542,114.8773847,57.16788706,5.622619847,3.245889901,27.13889387,12.14564397
S51-T078,54.38605274,53.6636343,44.61194355,59.6986931,49.88602955,103.5322237,107.3686661,109.6485356,107.2956542,114.8773847,53.17934701,5.611005963,3.245889901,27.13889387,12.14564397
S51-T079,61.14840739,62.51723407,56.35884706,61.02782255,58.43349555,109.1128805,110.069145,109.6485356,107.6459906,116.0025692,57.16788706,5.841577886,12.52320695,28.30237638,22.18891667
S51-T080,74.99315185,62.91500665,61.33419255,61.15043654,60.20419087,119.5951083,110.289989,110.0889792,107.8775747,118.8248573,74.57064863,14.36516742,14.78221932,29.12817917,30.5098664
S51-T081,77.76472842,62.91500665,63.12590184,62.75107033,62.38107715,119.7150106,110.4245928,110.0889792,109.1865025,119.8400956,74.67034258,14.77234276,14.81771104,29.12817917,31.25512574
S51-T082,102.0951088,64.61390748,63.12940339,63.08041548,70.84098146,132.5556703,111.207753,111.7607393,110.0886913,120.9589874,94.17263104,16.44292625,15.26685865,29.980747,31.55920108
S51-T083,114.87139,64.61390748,61.33419255,61.15043654,68.59104629,119.7150106,110.289989,109.978703,107.8775747,118.8248573,114.8888732,15.32405014,14.80385548,29.12817917,30.5098664
S51-T084,102.1974935,63.04140068,61.2191622,61.15043654,62.37896072,117.0969921,110.289989,109.8685371,107.8775747,118.8248573,98.53703117,14.7873173,14.79720375,29.12817917,30.5098664
S51-T085,70.91131938,62.97817205,61.21121123,61.0907064,60.20419087,115.6861097,110.289989,109.8685371,107.8775747,118.8248573,68.50834234,13.19422088,14.78221932,29.06956671,30.5098664
S51-T086,77.76472842,63.04140068,61.2191622,61.15043654,60.20419087,116.8517581,110.289989,109.978703,107.8775747,118.8248573,72.40628978,6.726028141,14.81886157,29.06956671,30.5098664
S51-T087,88.41068182,63.04140068,61.45400607,61.15043654,67.32724384,116.8517581,110.4005768,110.0889792,107.9830612,119.3267066,88.60986924,15.00130956,15.2336814,29.18689805,30.5713528
S51-T088,98.63836137,64.88657488,63.25271829,62.94026896,71.09233608,120.6419782,112.8367579,110.0889792,109.2959857,121.2463944,98.83046951,58.52864343,18.66713482,30.03352594,31.6227893
S51-T089,120.4403353,97.14148233,99.08227743,103.5164435,74.95858819,127.8153315,115.2701563,113.0843212,114.6205603,123.913614,120.4403353,84.07435369,29.38398381,31.07345658,33.3434158
S51-T090,129.0142763,110.9998824,103.2421497,113.9973694,75.11103827,133.1459499,117.8903998,115.0384476,118.8940329,127.7596917,129.0142763,110.9998824,99.04020099,94.59383766,110.0367853
S51-T091,129.2730675,111.1111808,112.0052955,117.6245161,114.7423665,133.5410866,118.8820672,115.590286,119.9254868,129.6420968,129.2730675,111.1111808,111.6179984,111.484399,119.4945821
S51-T092,129.4026574,111.5242101,113.1925343,117.6245161,122.6354775,133.6749487,119.0012557,117.4446675,120.1660731,129.772056,129.4026574,111.7232908,111.8419448,115.9896067,122.8621739
S51-T093,129.532377,111.5242101,113.1925343,117.6245161,122.6354775,133.5410866,119.1205635,115.2692451,120.1660731,129.772056,129.532377,111.1671961,111.8419448,115.9896067,122.8621739
S51-T094,129.532377,110.7292504,113.1925343,117.6245161,122.6354775,133.5392395,119.1205635,117.4446675,120.1660731,129.772056,129.532377,111.2225906,111.8419448,115.9896067,122.8621739
S51-T095,130.4606473,112.4454998,113.2524237,117.6245161,122.6354775,133.6749487,119.3595375,118.1012057,120.4071412,129.772056,130.4606473,112.1740689,111.9540861,115.9896067,122.8621739
S51-T096,129.532377,116.0433819,113.5934244,117.9786593,122.7584232,133.5392395,123.3409314,118.1012057,120.7421141,129.772056,129.532377,116.0433819,112.291184,116.4554781,122.9853465
S51-T097,129.2672156,114.0454108,113.3659769,118.3708093,122.7584232,133.1459499,119.2399907,118.2196126,121.6661124,129.9021454,129.2664157,114.0454108,112.291184,118.3708093,122.9853465
S51-T098,129.1436072,119.2689124,113.9897651,118.7749517,123.2320616,132.8794169,123.0068181,118.5637964,121.7880877,131.7497776,129.1436072,119.2689124,113.9897651,118.5985598,123.3556045
S51-T099,129.2730675,118.8192109,115.1766286,119.3719049,126.2920322,132.8794169,123.0068181,119.8013159,122.0324048,132.2788476,129.2730675,118.8192109,113.9897651,118.7749517,123.6030612
S51-T100,129.5265133,118.5943596,115.4907449,120.039283,126.9693489,133.1459499,124.3654983,121.0374786,122.5225675,133.689755,129.5257119,118.5943596,114.2062964,119.1519766,127.388307
S51-T101,129.2809368,118.3695087,115.2717783,119.8116918,126.7286186,132.9154869,124.3787124,121.5421732,122.8914105,133.436283,129.395999,118.3695087,113.9897644,118.9260684,127.1467823
S51-T102,129.76813,118.8155839,115.7061794,120.2632033,127.2061965,133.3943186,124.8474326,123.2691206,124.2927014,133.9391381,129.767326,118.8155839,114.4193353,119.3742414,127.6259354
S51-T103,130.0137076,119.2120325,116.274182,120.8535528,127.5746888,133.6688585,125.1594856,123.8742126,127.0639034,134.3271237,130.1294229,119.279249,115.8221888,119.8400845,127.9956436
S51-T104,151.069084,140.2798756,172.7023874,162.4624792,130.3424677,142.7007555,152.2645361,174.5052623,162.6716575,138.1157418,151.069084,140.4963692,174.5038544,161.5742711,130.9837593
S51-T105,144.600021,140.2798756,172.184237,136.9848367,130.211938,147.054839,152.2645361,157.9592313,143.9955285,137.9774388,144.7669827,140.4963692,174.5038544,139.2464648,130.854709
S51-T106,131.115851,123.4243096,141.1154164,136.8476646,130.211938,142.8437865,133.555464,156.6715081,143.9955285,137.9774388,131.115851,128.0277261,137.7956571,138.275068,130.8525883
S51-T107,131.115851,114.8948887,123.5214974,128.1201165,129.6731145,142.7007555,124.9725979,128.1362622,128.1201165,137.3670868,131.115851,112.62464,124.3741814,128.1201165,130.4598618
S51-T108,130.9845479,112.7840749,119.0232975,120.0392809,127.8369521,135.3876992,121.5677681,121.3691216,123.428708,134.3271237,130.9845479,112.5118281,114.3329823,120.3960457,128.3476582
S51-T109,130.757272,112.2698041,118.904087,119.9561248,127.7089279,133.8028486,121.5404798,120.2973393,123.428708,134.3271241,130.7463008,112.0596949,114.3329823,120.2754624,128.2191233
S51-T110,131.115851,112.7840749,119.0232975,120.0392809,127.8369521,135.3876992,121.5677681,121.3691216,123.428708,134.3271237,131.115851,112.5118281,114.3329823,120.3960457,128.3476582
S51-T111,138.7901265,113.8435549,119.2620767,120.317277,129.8190193,141.2658259,123.8855091,121.7357047,123.6763113,134.4617727,138.7736376,113.7444348,114.6783251,120.6375744,130.1986983
S51-T112,139.0684987,123.468469,121.7418161,123.0444077,129.95127,140.7358316,132.7550114,123.2551447,127.2943694,137.1202709,139.1913554,124.47022,118.4508522,123.3663115,130.5906397
S51-T113,151.069084,139.9990819,130.6339008,123.4148432,129.95127,157.7491257,150.9113014,136.5249496,127.5497156,137.1202709,151.2204917,140.3556856,131.8012264,123.7377147,130.5906397
S51-T114,151.9663567,140.5487119,130.7648529,123.4148432,129.95127,158.6860745,151.6556432,137.2021378,127.8055732,137.1202709,151.9663567,140.9067133,132.4512899,123.7377147,130.5906397
S51-T115,151.9663567,140.5487119,130.7648529,123.4148432,129.8211316,158.6860745,151.6556432,137.0647484,127.8055732,137.1202709,151.9663567,140.7656193,132.4512899,123.7377147,130.4598618
S51-T116,151.9663567,139.9990819,130.7648529,119.7309461,122.7855902,158.2142759,151.6556432,137.0647484,127.8055732,133.008918,151.9663567,140.2151427,132.4512899,119.4912296,119.0551494
S51-T117,144.0217401,139.7188494,125.7358123,114.7998803,76.31918135,151.4082072,151.6556432,133.9608608,122.5225079,128.5282741,144.0436597,139.9344783,129.0287179,101.2167141,116.2233977
S51-T118,138.2217048,127.6606106,105.3889932,114.4552638,75.24013469,147.8182908,131.9228768,119.478243,122.3997982,127.8048911,138.2217048,127.6434657,91.28577593,101.0954762,116.2233977
S51-T119,132.8836448,125.4105555,102.3920571,114.3406094,75.24013441,139.2719059,125.4105555,114.8015385,117.6782616,127.5404827,132.8836448,125.4105555,59.00833863,94.78368452,116.2233977
S51-T120,128.7560025,112.1079394,102.1870011,110.2102579,75.11103827,133.0126167,121.2971462,113.4248166,114.8505208,125.7573371,128.7560025,111.837322,58.1088557,88.93985596,110.2259001
S51-T121,112.1304452,99.01015538,99.28111464,107.2883659,75.08935539,119.7697478,117.4187973,112.8578805,114.0051015,123.913614,111.9165683,86.53515934,58.1088557,88.76169092,109.8635851
S51-T122,109.877055,99.01015538,99.28111464,107.2883659,75.03380922,117.8995652,117.0095327,112.4028418,114.0051015,123.2573933,109.877055,86.53515934,60.28364455,80.39251078,110.115487
S51-T123,109.9872294,99.01015538,99.28111464,107.2883659,75.11103827,118.1360935,116.8923359,112.2937679,114.0051015,123.913614,109.9872294,86.53515934,89.42258309,80.39251078,116.2233977
S51-T124,109.994254,99.01015538,99.28111464,107.3959491,75.11103827,118.1360935,116.8923359,112.2902517,114.0051015,124.6200264,109.9872294,86.53515934,89.42258309,80.39251078,116.2233977
S51-T125,110.0975142,99.48487855,99.38068255,107.3959491,75.1844767,118.1360935,116.8923359,112.2902517,114.0051015,125.2871323,110.0975142,86.70886462,97.75361208,88.85072887,116.2233977
S51-T126,110.0975142,99.58465043,101.521589,107.7193452,75.24013469,118.1360935,117.0095327,112.4028418,114.116556,125.4127323,110.0975142,95.94240072,98.54500373,88.93985596,116.337033
S51-T127,110.0975142,99.7844939,102.0867433,110.6501942,117.5114156,118.2545353,117.1268467,112.5155445,114.6205603,126.1584435,110.0975142,96.13494875,98.90798778,100.8930121,118.0978727
S51-T128,129.1436072,103.2211336,102.4968639,110.7611426,117.5147538,135.6620359,118.0085957,113.3112046,114.8505208,126.5070623,129.1436072,112.0617076,99.04020099,100.9941935,118.0978727
S51-T129,129.1436072,111.8206503,102.494739,112.7687472,117.5147538,133.5410866,118.3825586,113.3112101,114.9586604,126.7379916,129.1436072,114.8423567,99.04020099,100.9941935,118.0978727
S51-T130,129.1436072,103.0144203,102.1870011,110.7611426,117.5114156,133.5410866,117.6729161,113.3112046,114.8505208,126.2849156,129.1436072,111.9494587,98.6438348,100.9941935,118.0978727
