Forecast,Realised,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh
1466.208374,2821.193685,16.759499,2804.434186
1750.125,3188.661398,24.30102,3164.360378
2112.375,3309.74971,24.40358,3285.34613
2251.041748,3290.152664,22.156974,3267.99569
2320.916748,3211.378195,23.78407,3187.594125
2448.541748,3276.829955,25.331343,3251.498612
2528.5,3224.577441,24.710071,3199.86737
2605.5,3093.695457,24.517723,3069.177734
2454.083252,2613.160192,22.106191,2591.054001
2003.958374,2681.383994,20.317074,2661.06692
1812.75,2399.956846,17.475616,2382.48123
1780.625,2356.622779,16.291789,2340.33099
1682.833374,2136.392856,15.599622,2120.793234
1499.416626,1986.910359,13.860512,1973.049847
1320.125,2163.531938,13.090787,2150.441151
1870.625,2037.633329,12.485961,2025.147368
1704.208374,1525.441165,11.352464,1514.088701
1571,1477.519092,11.230862,1466.28823
1513.166626,1219.065835,10.095296,1208.970539
1481.916626,1213.748195,8.832439,1204.915756
1416.583374,996.847632,7.948105,988.899527
1231.208374,1232.148478,7.951283,1224.197195
1102.208374,1023.918777,7.9384,1015.980377
1261.375,1216.639879,7.274857,1209.365022
1393.5,1262.599099,8.40619,1254.192909
1368.041626,1320.500352,8.692514,1311.807838
1381.375,1317.420478,7.388713,1310.031765
1303,1307.636225,9.479902,1298.156323
1210.125,1340.355514,8.397619,1331.957895
1083.208374,1149.786986,8.019397,1141.767589
924.291687,835.037386,4.091854,830.945532
790.666687,492.902906,2.985203,489.917703
617.083313,334.094354,2.157026,331.937328
449.416656,268.226077,1.604487,266.62159
438.833344,323.005027,3.44035,319.564677
610.083313,420.234267,3.578845,416.655422
816.166687,477.201341,3.440475,473.760866
931.916687,522.586029,3.6646,518.921429
996.291687,697.969177,5.03702,692.932157
814.833313,839.678792,5.621807,834.056985
901.708313,963.613552,6.392073,957.221479
989.958313,1101.800524,6.732746,1095.067778
1064.791626,1213.123099,6.65829,1206.464809
1102.083374,1286.762923,7.512473,1279.25045
1061.458374,1387.487837,9.545626,1377.942211
903.625,1151.801765,6.82397,1144.977795
786.041687,993.729643,4.999325,988.730318
901.958313,1026.917339,5.628723,1021.288616
1004.125,1099.981276,6.674623,1093.306653
1014.541687,1042.376143,6.765358,1035.610785
1004.375,962.798343,7.096591,955.701752
1095.416626,968.017118,7.858578,960.15854
1163.541626,1123.011656,8.063248,1114.948408
1144.166626,1137.671573,8.9359,1128.735673
1063.291626,1310.309732,8.901463,1301.408269
975.583313,1110.418728,7.32303,1103.095698
844.416687,1083.905985,4.612029,1079.293956
656.625,711.437048,2.501858,708.93519
537.5,393.712527,1.166953,392.545574
515.833313,302.140806,0.762488,301.378318
540.5,268.405425,0.457722,267.947703
562.291687,206.00177,0.540642,205.461128
597.958313,215.51594,0.495425,215.020515
583.583313,233.42638,0.445959,232.980421
614.666687,217.274291,0.290555,216.983736
690.166687,273.992059,0.690168,273.301891
792.708313,285.464164,0.876713,284.587451
854.583313,389.58515,1.603232,387.981918
911.916687,556.603338,2.035081,554.568257
905.791687,728.135641,3.077409,725.058232
840.166687,697.523132,4.007501,693.515631
1008.333313,737.920812,6.639494,731.281318
1108.541626,1110.281069,10.705934,1099.575135
1057.916626,1491.715514,11.697474,1480.01804
1093.625,1792.931443,12.485012,1780.446431
1177,2028.574392,13.590528,2014.983864
1352.583374,2197.10311,15.227263,2181.875847
1483.25,2150.62847,15.378702,2135.249768
1548.875,2069.86556,15.766265,2054.099295
1603,1807.272671,13.332924,1793.939747
1568.833374,1378.487193,8.918897,1369.568296
1293.541626,1148.881722,5.271252,1143.61047
1042.375,1041.876889,3.434692,1038.442197
849,688.994081,2.504763,686.489318
734.5,450.656377,1.60991,449.046467
638.125,390.32439,1.156415,389.167975
500.833344,356.117531,1.909251,354.20828
449.75,395.870855,2.444485,393.42637
420.958344,379.417833,0.758333,378.6595
374.708344,291.371703,0.633985,290.737718
328.958344,267.303112,0.350671,266.952441
267.333344,185.414555,0.217012,185.197543
183.25,94.718392,0.157361,94.561031
118.208336,67.098622,0.173658,66.924964
83.416664,69.372009,0.239217,69.132792
91.208336,58.594506,0.48224,58.112266
109.291664,60.232868,1.154809,59.078059
134.666672,86.388691,1.461516,84.927175
176.166672,187.800879,2.405395,185.395484
266.916656,332.971077,3.402826,329.568251
330.75,442.477749,4.078642,438.399107
366.541656,487.320375,4.975086,482.345289
384.583344,674.46787,6.03921,668.42866
387.416656,828.417745,7.459444,820.958301
375,881.795557,7.811288,873.984269
327.166656,962.440637,7.366576,955.074061
377.416656,1047.198191,6.973098,1040.225093
523.791687,1093.436353,7.962162,1085.474191
697.916687,1251.011403,9.190635,1241.820768
835.583313,1566.647024,9.49866,1557.148364
1236.125,1625.810825,10.298171,1615.512654
1259.875,1675.189847,11.728561,1663.461286
1242.666626,1615.120759,11.381531,1603.739228
1160.416626,1440.35325,9.677625,1430.675625
1082.833374,1276.00447,7.482756,1268.521714
1010.375,1093.239688,6.258672,1086.981016
891.833313,890.514036,4.492847,886.021189
725.833313,814.763501,4.202916,810.560585
554.958313,805.48829,4.517656,800.970634
525.083313,774.201859,4.394462,769.807397
461.291656,712.54672,4.175171,708.371549
368.791656,671.499525,3.176064,668.323461
295.541656,598.783966,2.679339,596.104627
259.291656,478.999959,2.831292,476.168667
236.208328,423.86099,3.504308,420.356682
220.083328,398.915305,3.965469,394.949836
202.541672,261.560841,3.05632,258.504521
182.708328,241.759129,3.160169,238.59896
173.583328,253.393245,2.999148,250.394097
164.916672,232.949059,2.390266,230.558793
174.625,261.325421,2.599324,258.726097
220,333.136904,2.910321,330.226583
316.75,399.699968,4.01271,395.687258
434.25,482.335251,5.260511,477.07474
636.25,555.306706,5.827127,549.479579
758.5,642.891262,6.097189,636.794073
921.541687,760.979971,6.709326,754.270645
1141.625,881.080604,7.085669,873.994935
1388.041626,1027.405802,7.528713,1019.877089
1605.333374,1247.342012,9.12408,1238.217932
1721.416626,1496.656335,10.643718,1486.012617
1698.375,1655.130783,11.289923,1643.84086
1561.208374,1694.381921,12.542487,1681.839434
1728.083374,1675.68612,12.947921,1662.738199
1770.5,1620.62052,13.789084,1606.831436
1654.833374,1686.71207,13.872895,1672.839175
1666.666626,1798.564248,13.828855,1784.735393
1508.958374,1800.437452,13.139921,1787.297531
1408.25,1664.68395,12.284513,1652.399437
1319.791626,1613.283424,11.432408,1601.851016
1251.375,1602.498757,10.449219,1592.049538
1243.166626,1429.013612,9.357294,1419.656318
1239.041626,1227.685636,7.073613,1220.612023
1143.041626,964.761439,4.761273,960.000166
1142.166626,840.474146,4.382481,836.091665
1181.333374,920.204188,5.139185,915.065003
1219.833374,1141.382856,6.093674,1135.289182
1177.75,1174.015952,6.216855,1167.799097
944.5,1043.717562,5.396102,1038.32146
856.916687,951.504027,5.25246,946.251567
787,824.498197,4.502092,819.996105
695.125,760.146352,5.196996,754.949356
592.125,700.064487,5.258444,694.806043
498.208344,626.031782,5.196661,620.835121
428.166656,521.783225,4.209742,517.573483
360.833344,467.43675,3.877557,463.559193
293.166656,464.515951,5.022236,459.493715
307.5,530.572922,6.634025,523.938897
330.375,588.131529,8.656904,579.474625
344.25,584.388518,8.616544,575.771974
411.291656,601.535284,9.521513,592.013771
463.083344,671.509452,10.475865,661.033587
560.916687,799.231445,12.176934,787.054511
710.291687,900.193717,13.601784,886.591933
899.333313,1016.780215,13.835015,1002.9452
1100.208374,1148.988929,12.969518,1136.019411
1301.583374,1309.545404,13.073257,1296.472147
1416.375,1450.826597,12.802779,1438.023818
1593.541626,1648.134777,13.10214,1635.032637
1827.791626,1849.192162,12.896376,1836.295786
2069.333252,2094.307274,14.507455,2079.799819
2215.875,2334.816647,15.646926,2319.169721
2288.666748,2563.846605,16.997653,2546.848952
2331.75,2685.324849,16.851128,2668.473721
2364.083252,2693.165758,15.881298,2677.28446
2372.708252,2672.910114,15.579292,2657.330822
2404.75,2711.990225,15.594135,2696.39609
2442.875,2780.028904,16.652608,2763.376296
2385.708252,2756.212398,16.951434,2739.260964
2202.5,2813.167507,17.776261,2795.391246
1969.416626,2873.616453,18.263142,2855.353311
2209.708252,2964.717363,18.473033,2946.24433
2350.875,3023.591602,19.821572,3003.77003
2261.666748,3016.957174,19.821804,2997.13537
2243.666748,2810.608697,19.191209,2791.417488
2093.625,2743.791017,19.175802,2724.615215
2042.416626,2740.780031,19.351981,2721.42805
1952.041626,2733.335383,19.201433,2714.13395
1863.416626,2602.939035,18.260539,2584.678496
1761.291626,2409.610798,16.505471,2393.105327
1565.583374,2088.692058,13.898794,2074.793264
1195,1604.523502,9.86117,1594.662332
1051.541626,1213.268275,5.276846,1207.991429
1123.083374,1157.565129,4.080946,1153.484183
1118.958374,1174.746133,3.60409,1171.142043
985.416687,1083.613689,3.187832,1080.425857
863.5,946.406249,2.791566,943.614683
786.041687,845.05002,2.480103,842.569917
758,728.392443,1.822029,726.570414
686.583313,685.997472,1.324608,684.672864
609.083313,664.360125,1.728486,662.631639
565.041687,622.887762,1.705035,621.182727
523.208313,667.728054,1.491517,666.236537
475.875,642.348587,1.458229,640.890358
395.416656,503.00097,1.132959,501.868011
430.291656,407.263828,1.683375,405.580453
491.541656,513.384712,2.960679,510.424033
531.083313,751.516645,3.776147,747.740498
581.041687,1025.598471,4.99295,1020.605521
645.583313,1102.43953,5.524242,1096.915288
659.958313,1035.760016,5.284514,1030.475502
633.458313,977.048951,5.099597,971.949354
596.083313,875.100296,4.763138,870.337158
540.916687,744.047065,3.91066,740.136405
437.458344,606.95502,2.982339,603.972681
312.958344,413.822895,1.302868,412.520027
282.041656,329.088614,0.438639,328.649975
305.083344,286.691284,0.268805,286.422479
307.916656,261.3661,0.222213,261.143887
285.541656,243.971213,0.16656,243.804653
352.25,217.156988,0.116661,217.040327
324.125,194.247136,0.119986,194.12715
316,203.834656,0.140624,203.694032
273.458344,202.05004,0.155172,201.894868
204.083328,145.771528,0.105258,145.66627
154.708328,104.856208,0.115858,104.74035
128.5,100.256094,0.11143,100.144664
116.125,116.327584,0.101276,116.226308
100.75,100.948624,0.050367,100.898257
95.541664,61.462134,0.130234,61.3319
95.541664,69.495761,0.23036,69.265401
111.5,146.983396,0.535656,146.44774
113.75,132.513717,0.664694,131.849023
113.416664,129.542069,0.782646,128.759423
115.875,117.276238,0.852852,116.423386
124.958336,102.789621,0.834763,101.954858
145.833328,105.587819,0.884303,104.703516
157.458328,131.682785,0.919992,130.762793
149.291672,131.097516,0.933278,130.164238
120.375,89.416713,0.390714,89.025999
102.5,99.388892,0.157507,99.231385
90.875,81.35445,0.075079,81.279371
83.208336,62.97177,0.056729,62.915041
84.291664,67.161372,0.057064,67.104308
80.833336,74.531278,0.058004,74.473274
96.916664,95.364063,0.044159,95.319904
120.583336,146.619547,0.045915,146.573632
151.416672,168.004646,0.054487,167.950159
172.125,189.613735,0.097512,189.516223
182.916672,215.950293,0.151873,215.79842
180.708328,242.409224,0.200129,242.209095
184.25,246.953663,0.294243,246.65942
177.375,205.486752,0.262206,205.224546
204.5,140.650254,0.72799,139.922264
250.75,246.608857,2.02981,244.579047
280.333344,314.290762,2.569628,311.721134
300.458344,302.900291,2.639646,300.260645
362.625,260.071887,2.527409,257.544478
399.666656,228.872701,2.203166,226.669535
371.5,215.384044,1.957641,213.426403
318.916656,232.304214,1.974243,230.329971
296.125,251.16118,1.875058,249.286122
276.291656,234.29077,1.363888,232.926882
226.166672,175.887162,0.468255,175.418907
208.708328,170.353055,0.148543,170.204512
228.541672,170.448698,0.102452,170.346246
252.416672,136.188287,0.107023,136.081264
275.75,128.204004,0.088855,128.115149
155.166672,134.987702,0.091983,134.895719
144.875,118.850064,0.073773,118.776291
128.625,86.060541,0.100187,85.960354
112,47.412295,0.036158,47.376137
90.625,21.359656,0.049562,21.310094
64.583336,21.371587,0.026685,21.344902
47.625,18.074413,0.038934,18.035479
41.916668,20.489774,0.034222,20.455552
36.083332,15.638691,0.03874,15.599951
33.333332,14.169178,0.089121,14.080057
37.875,17.483069,0.15643,17.326639
51.75,25.971571,0.327599,25.643972
83.458336,49.626363,0.438236,49.188127
137.666672,102.4085,0.580308,101.828192
182.625,158.769967,1.024521,157.745446
213.333328,211.934094,1.556461,210.377633
235.583328,243.727188,2.191355,241.535833
232.916672,306.481179,2.580908,303.900271
219.333328,321.194909,2.478352,318.716557
179.041672,223.226852,1.015502,222.21135
152.583328,202.23044,0.383836,201.846604
134.416672,198.651014,0.190852,198.460162
112.666664,147.457082,0.121447,147.335635
88.625,95.819686,0.075042,95.744644
141.75,66.877231,0.069845,66.807386
120.708336,78.972996,0.092171,78.880825
112.416664,90.233956,0.113879,90.120077
110.666664,121.217769,0.117195,121.100574
106.625,115.308507,0.091099,115.217408
108.958336,110.914785,0.125809,110.788976
127.5,172.180755,0.163975,172.01678
145.958328,278.57843,0.618987,277.959443
161,290.320007,1.456323,288.863684
210,224.695508,1.811025,222.884483
271.458344,259.871764,2.381751,257.490013
363.041656,376.073435,3.110847,372.962588
488.583344,565.817386,4.100513,561.716873
629.666687,704.460169,4.177602,700.282567
716.125,853.393743,4.203634,849.190109
758.958313,947.016479,4.513594,942.502885
801.083313,1165.663166,5.372896,1160.29027
852.958313,1343.529946,6.874719,1336.655227
880.208313,1284.252943,7.129244,1277.123699
821.25,1126.592351,5.621482,1120.970869
858.416687,1178.287995,5.067494,1173.220501
1019.916687,1304.3775,5.203398,1299.174102
1137.416626,1288.948187,4.741394,1284.206793
1129.75,1150.64269,4.506386,1146.136304
1578.708374,1276.157814,4.751122,1271.406692
1575.833374,1375.968299,4.767894,1371.200405
1547.5,1409.188362,5.233582,1403.95478
1445.416626,1346.578827,5.545162,1341.033665
1310.541626,1273.257543,4.864342,1268.393201
1151.583374,1169.768573,4.080182,1165.688391
989.916687,1112.948158,3.813575,1109.134583
861.333313,1079.183622,3.883292,1075.30033
766.708313,1022.757315,5.524729,1017.232586
762.208313,968.139274,7.001997,961.137277
723.916687,849.060093,6.856779,842.203314
715.083313,895.192809,7.173501,888.019308
760.875,1098.327261,8.414399,1089.912862
808.583313,1325.275312,9.527216,1315.748096
840.25,1345.536255,9.671713,1335.864542
841.875,1386.755945,9.664961,1377.090984
817.416687,1380.554016,9.442166,1371.11185
776,1269.566095,8.528732,1261.037363
676.208313,1098.452692,7.299775,1091.152917
555.041687,884.943617,5.43665,879.506967
526.25,613.936581,3.330212,610.606369
558.333313,525.719025,2.480873,523.238152
557.416687,504.639201,2.408184,502.231017
522.208313,474.554282,2.419169,472.135113
758.458313,435.376162,2.039654,433.336508
707.083313,365.453843,1.379988,364.073855
660.333313,289.522681,0.937899,288.584782
619.125,266.960906,0.829843,266.131063
576.625,279.113263,0.66125,278.452013
545.166687,281.482747,0.642606,280.840141
527.625,285.014185,0.613122,284.401063
519.958313,263.741734,0.684696,263.057038
513.5,221.393954,1.163326,220.230628
558.708313,251.249117,1.979434,249.269683
555.5,269.334382,2.553677,266.780705
493,234.919727,2.371121,232.548606
494.166656,228.625362,2.43465,226.190712
479.333344,247.098564,2.498452,244.600112
469.75,285.629243,2.66062,282.968623
465.375,285.41935,2.517243,282.902107
457.375,261.296632,2.579081,258.717551
439.291656,256.028442,2.604531,253.423911
399.083344,244.885977,2.211548,242.674429
336.416656,261.933945,1.551196,260.382749
335.333344,322.46061,0.974273,321.486337
391.208344,342.46376,0.767173,341.696587
419.041656,298.665012,0.555414,298.109598
383.833344,242.791485,0.365421,242.426064
246.791672,191.311063,0.205661,191.105402
201.416672,138.659248,0.170495,138.488753
145.208328,116.779132,0.091328,116.687804
107.958336,78.17435,0.037438,78.136912
96.125,53.925179,0.045867,53.879312
99.5,29.717825,0.044556,29.673269
99.875,32.973347,0.037293,32.936054
89.666664,45.744387,0.046896,45.697491
75.916664,25.612282,0.06376,25.548522
66.791664,11.539074,0.149892,11.389182
59.75,16.120722,0.260662,15.86006
66.916664,34.903926,0.33345,34.570476
88.166664,77.772437,0.475208,77.297229
129.583328,133.10519,0.835786,132.269404
172.291672,221.357629,1.469334,219.888295
208.166672,279.670452,1.88273,277.787722
221.666672,325.315889,2.160551,323.155338
